name,type,city,country,href,rating,ratings,tags,cost,Bold,Tannic,Sweet,Acidic,blackcurrant,cassis,blackberry,black fruit,plum,dark fruit,oak,cedar,tobacco,vanilla,chocolate,cigar box,leather,earthy,smoke,graphite,forest floor,mushroom,butter,black cherry,blueberry,minerals,tar,cocoa,coffee,jam,honey,ash,mulberry,nutmeg,cola,cigar,mint,pepper,licorice,rosemary,balsamic,clove,cherry,strawberry,red fruit,raspberry,red cherry,red plum,caramel,truffle,dark chocolate,sandalwood,tobacco leaf,underbrush,eucalyptus,cinnamon,menthol,pencil shavings,bilberry,game,roasted meat,white pepper,savory,pomegranate,cranberry,fresh strawberry,coconut,sour cherry,tree bark,red currant,mocha,baking spice,black raspberry,morello cherry,stone,slate,dried leaves,dried herbs,sage,sweet tobacco,new leather,wild strawberry,ginger,pencil lead,grilled meat,black plum,wax,anise,bay leaf,black licorice,iron,charcoal,musk,aniseed,bramble,salt,espresso,juniper berry,ripe blackberry,blackcurrant jam,blackberry jam,cured meat,cherry cola,ripe strawberry,boysenberry,chalk,toffee,coriander,red-berry jam,blackberry sauce,star anise,green apple,white cherry,incense,milk chocolate,pipe tobacco,butterscotch,gun smoke,beeswax,raisin,dried fruit,fig,prune,dried blueberry,black raisin,black olive,dried strawberry,watermelon,crushed rocks,barbecue meat,bing cherry,ground coffee,thyme,red licorice,fennel,cracked pepper,berry jam,dill,allspice,saline,crushed gravel,cherry syrup,cherry cough syrup,cream,chutney,rubber,kerosene,jalapeno,maraschino cherry,baking chocolate,camphor,potting soil,flint,acai berry,pastry,citrus,grapefruit,lemon peel,orange peel,brown bread,vanilla bean,oregano,green herbs,banana,cheese,yeast,yogurt,parmesan cheese,fruit punch,green peppercorn,juniper,sour plum,petroleum,nutty,plastic,wet gravel,clay pot,walnut,oil,cocoa nib,dried apricot,peach,pink peppercorn,wood smoke,apricot,apple,pear,nectarine,lemon,lime,lemon zest,orange,melon,tropical,pineapple,mango,bubblegum,lemon curd,honeycomb,tangerine,macadamia nut,pink grapefruit,passion fruit,lychee,kiwi,stone fruit,lime peel,white peach,guava,marmalade,yellow apple,quince,lime zest,lanolin,yellow plum,creme brulee,white nectarine,starfruit,orange zest,grass,gooseberry,asparagus,straw,bell pepper,fresh-cut grass,papaya,green bell pepper,hay,tomato leaf,tomato,honeydew melon,mandarin orange,baked apple,fruit cup,wet slate,pomello,beef broth,lemon pith,toasted bread,meyer lemon,buttered popcorn,elderflower,jasmine,lavender,perfume,orange blossom,honeysuckle,blood orange,citrus zest,grapefruit pith,preserved lemon,cheesy,toast,burnt caramel,hazelnut,green mango,rose water,green papaya,green pineapple,cantaloupe,Black Fruit,Oaky,Earthy,Spices,Red Fruit,Tree Fruit,Dried Fruit,Microbio,Citrus,Ageing,Tropical,Vegetal,Floral,Grapes,Region,Wine style,Alcohol,imgurl
Robert Mondavi Winery Reserve Pinot Noir 2013,Red,Los Carneros,United States,https://www.vivino.com/robert-mondavi-winery-reserve-pinot-noir/w/2446?year=2013&price_id=25051526,4.0,221,"['United States', 'Los Carneros', 'Robert Mondavi Winery', 'Red wine', 'Pinot Noir']",173431,42.5788,23.808,8.94008,56.6533,0,0,190,174,202,61,241,27,89,155,97,0,141,45,59,13,0,0,0,70,50,15,0,17,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747,633,290,0,0,0,0,0,0,0,0,0,0,['100% Pinot Noir'],Los Carneros,Californian Pinot Noir,0,https://images.vivino.com/thumbs/TNfhGUlkSLGZ38Oek9mzvQ_pb_x600.png
Gran Passione Rosso Veneto 2011,Red,Veneto,Italy,https://www.vivino.com/gran-passione-rosso-veneto/w/1479859?year=2011&price_id=24530120,4.0,216,"['Italy', 'Veneto', 'Gran Passione', 'Red wine', 'Merlot']",80000,67.1534,35.3151,20.7311,22.7619,0,0,60,19,43,50,125,12,34,86,30,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,3,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,296,0,0,118,0,0,0,0,0,0,0,0,['Merlot'],Veneto,Northern Italy Red,0,https://images.vivino.com/thumbs/HxKpjoDIS1-eK5GEVYhGtg_pb_x600.png
Rocca di Castagnoli Stielle Gran Selezione Chianti Classico 2011,Red,Chianti Classico,Italy,https://www.vivino.com/rocca-di-castagnoli-stielle-gran-selezione-chianti-classico/w/3572025?year=2011&price_id=10655741,4.0,212,"['Italy', 'Chianti Classico', 'Rocca di Castagnoli', 'Red wine', 'Sangiovese']",103630,48.0822,60.2458,8.9859,62.6779,49,48,263,0,157,128,317,70,65,229,158,0,123,68,40,11,0,8,0,56,0,0,0,24,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,879,274,0,0,0,0,0,0,0,0,0,0,['100% Sangiovese'],Chianti Classico,Italian Chianti,14,https://images.vivino.com/thumbs/1_QYxMOZQzSO4aQeld9XyQ_pb_x600.png
Viña Aquitania Lazuli Cabernet Sauvignon 2005,Red,Maipo Valley,Chile,https://www.vivino.com/vina-aquitania-lazuli-cabernet-sauvignon/w/1399213?year=2005&price_id=2895162,4.0,209,"['Chile', 'Maipo Valley', 'Viña Aquitania', 'Red wine', 'Cabernet Sauvignon']",70657,67.4352,47.261,12.3156,45.6896,0,0,0,0,0,0,49,9,36,53,18,0,67,33,11,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,53,9,15,7,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,128,0,101,0,0,0,0,0,0,0,0,['Cabernet Sauvignon'],Maipo Valley,Chilean Cabernet Sauvignon,0,https://images.vivino.com/thumbs/j3i4IMuyQoi-7_NAGP5-Aw_pb_x600.png
Château La Marzelle Saint-_milion Grand Cru (Grand Cru Classé) 2011,Red,Saint-_milion Grand Cru,France,https://www.vivino.com/scea-chateau-la-marzelle-saint-emilion-grand-cru-grand-cru-classe/w/1172667?year=2011&price_id=9353540,4.0,206,"['France', 'Saint-_milion Grand Cru', 'Château La Marzelle', 'Red wine', 'Blend']",111338,72.6987,57.1218,7.72253,51.5015,13,0,32,21,9,10,53,12,20,21,29,0,45,17,7,0,0,0,0,9,0,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,141,86,0,0,0,0,0,0,0,0,0,0,"['Cabernet Sauvignon', 'Cabernet Franc', 'Merlot']",Saint-Émilion Grand Cru,Bordeaux Saint-Émilion,0,https://images.vivino.com/thumbs/VPHRaUsKRyWcQqBhhcPESQ_pb_x600.png
Antinori Villa Antinori Chianti Classico Riserva 2009,Red,Chianti Classico,Italy,https://www.vivino.com/antinori-tuscany-marchesi-antinori-villa-antinori-chianti-classico-riserva/w/1143960?year=2009&price_id=29015860,4.0,205,"['Italy', 'Chianti Classico', 'Antinori', 'Red wine', 'Sangiovese']",60000,48.8017,55.8242,5.79679,62.7751,5,0,6,0,14,8,15,0,0,15,9,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,2,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,44,0,0,20,0,0,0,0,0,0,0,0,['Sangiovese'],Chianti Classico,Italian Chianti,0,https://images.vivino.com/thumbs/2ZPao0FaRc-Jg_3Y-3Hi8g_pb_x600.png
Jean-Louis Trocard Château La Croix des Moines Lalande-de-Pomerol 2016,Red,Lalande-de-Pomerol,France,https://www.vivino.com/jean-louis-trocard-chateau-la-croix-des-moines-lalande-de-pomerol/w/1170887?year=2016&price_id=23261031,4.0,195,"['France', 'Lalande-de-Pomerol', 'Jean-Louis Trocard', 'Red wine', 'Blend']",77080,65.7781,39.492,,,0,0,35,11,48,16,39,0,28,16,52,0,0,0,0,0,0,0,0,10,11,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,13,10,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,150,0,0,0,0,83,0,0,0,0,0,0,"['Cabernet Sauvignon', 'Cabernet Franc', 'Merlot']",Lalande-de-Pomerol,Bordeaux Libournais Red,13,https://images.vivino.com/thumbs/_j1QvtgrQdmJWcPcUkawog_pb_x600.png
TerraNoble CA2 Costa Carmenère 2011,Red,Colchagua Valley,Chile,https://www.vivino.com/terranoble-ca2-costa-carmenere/w/1274994?year=2011&price_id=2873730,4.0,191,"['Chile', 'Colchagua Valley', 'TerraNoble', 'Red wine', 'Carménère']",107056,70.9775,39.0109,11.4253,46.2061,13,0,32,21,9,10,53,12,20,21,29,0,45,17,7,0,0,0,0,9,0,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,141,86,0,0,0,0,0,0,0,0,0,0,['Carménère'],Colchagua Valley,Chilean Carménère,0,https://images.vivino.com/thumbs/W5iI9LVKRFy3kjyLIjKMXw_pb_x600.png
Tenuta Luce Lucente 2007,Red,Toscana,Italy,https://www.vivino.com/tenuta-luce-tuscany-lucente/w/83596?year=2007&price_id=23466047,4.0,188,"['Italy', 'Toscana', 'Tenuta Luce', 'Red wine', 'Blend']",150000,51.8546,44.278,8.18647,45.9736,0,0,0,0,0,0,2k,237,747,1k,360,0,959,395,314,0,0,70,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,1k,177,532,272,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4442,1867,0,2170,0,0,0,0,0,0,0,0,"['Merlot', 'Sangiovese']",Toscana,Tuscan Red,0,https://images.vivino.com/thumbs/0DrwrOzhQX2Qyyl_5srLNA_pb_x600.png
Maison de Grand Esprit La Mystèriale Châteauneuf-du-Pape 2015,Red,Châteauneuf-du-Pape,France,https://www.vivino.com/grand-esprit-la-mysteriale-chateauneuf-du-pape/w/6202556?year=2015&price_id=18691336,4.0,185,"['France', 'Châteauneuf-du-Pape', 'Maison de Grand Esprit', 'Red wine', 'Blend']",79221,82.5238,45.5307,2.30153,46.7645,0,37,86,0,49,39,172,0,25,96,60,0,0,0,0,0,0,0,0,76,31,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,77,6,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,430,0,0,133,0,0,0,0,0,0,0,0,"['Shiraz/Syrah', 'Grenache', 'Mourvedre']",Châteauneuf-du-Pape,Southern Rhône Châteauneuf-du-Pape Red,0,https://images.vivino.com/thumbs/1S2rOgL1Q0udN5K_GHCz0Q_pb_x600.png
Konyári Sigillum Loliense Red 2011,Red,Balaton,Hungary,https://www.vivino.com/konyari-sigillum-loliense-red/w/1250568?year=2011&price_id=9184990,4.0,182,"['Hungary', 'Balaton', 'Konyári', 'Red wine', 'Blend']",89071,59.6608,64.925,3.65583,75.2056,88,0,145,64,100,58,274,22,41,126,121,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,30,147,54,12,0,0,0,0,0,0,0,0,0,0,31,0,0,0,35,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,615,0,288,0,0,0,0,0,0,0,0,0,"['Cabernet Sauvignon', 'Cabernet Franc', 'Merlot']",Balaton,Hungarian Bordeaux Blend,0,https://images.vivino.com/thumbs/00xf4eh0kcset_150x200.jpg
Gentleman's Collection Cabernet Sauvignon (Batch No. 1 & 3) 2011,Red,South Eastern Australia,Australia,https://www.vivino.com/au-gentlemans-collection-cabernet-sauvignon-batch-no-1-3/w/4316862?year=2011&price_id=23467439,4.0,166,"['Australia', 'South Eastern Australia', ""Gentleman's Collection"", 'Red wine', 'Cabernet Sauvignon']",100000,76.1844,49.3558,15.6974,47.9669,0,0,0,0,0,0,93,0,22,84,14,0,32,67,25,0,9,13,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,144,72,38,41,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,156,0,326,0,0,0,0,0,0,0,0,['Cabernet Sauvignon'],South Eastern Australia,Australian Cabernet Sauvignon,0,https://images.vivino.com/thumbs/KC03cJKwT42QTXXYTUT5gw_pb_x600.png
Gentleman's Collection Cabernet Sauvignon (Batch No. 1 & 3) 2010,Red,South Eastern Australia,Australia,https://www.vivino.com/au-gentlemans-collection-cabernet-sauvignon-batch-no-1-3/w/4316862?year=2010&price_id=23467438,4.0,162,"['Australia', 'South Eastern Australia', ""Gentleman's Collection"", 'Red wine', 'Cabernet Sauvignon']",100000,76.1844,49.3558,15.6974,47.9669,25,26,33,12,0,17,40,7,28,15,43,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,140,0,59,0,0,0,0,0,0,0,0,0,['Cabernet Sauvignon'],South Eastern Australia,Australian Cabernet Sauvignon,0,https://images.vivino.com/thumbs/KC03cJKwT42QTXXYTUT5gw_pb_x600.png
Masseria La Volpe 1 Uno Primitivo di Manduria 2014,Red,Primitivo di Manduria,Italy,https://www.vivino.com/la-volpe-one-uno-primitivo-di-manduria/w/3390935?year=2014&price_id=30003934,4.0,152,"['Italy', 'Primitivo di Manduria', 'Masseria La Volpe', 'Red wine', 'Primitivo']",100000,66.9438,23.1249,42.479,15.137,1,0,1,1,1,1,2,0,2,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,5,0,0,0,0,0,0,0,0,0,['Primitivo'],Primitivo di Manduria,Southern Italy Primitivo,0,https://images.vivino.com/thumbs/-E6x68ySQLy-3SDbEy51aQ_pb_x600.png
Penfolds Bin 128 Shiraz 2003,Red,Coonawarra,Australia,https://www.vivino.com/penfolds-bin-128-shiraz/w/1245?year=2003&price_id=2895194,4.0,150,"['Australia', 'Coonawarra', 'Penfolds', 'Red wine', 'Shiraz/Syrah']",77080,82.1419,46.2094,20.5012,44.2438,0,0,38,15,21,0,36,2,3,15,10,0,0,0,0,0,0,0,0,4,7,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,37,8,29,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,69,0,0,81,0,0,0,0,0,0,0,0,['Shiraz/Syrah'],Coonawarra,Australian Shiraz,0,https://images.vivino.com/thumbs/4ka-K_CqTK6W1n5ntGF_0Q_pb_x600.png
